,Vo,Mo
1265.0,-909323726144.6643,-3.123093988008758e+16
1270.0,-909281812541.6564,-3.122950034741284e+16
1275.0,-909100180386.3805,-3.122326214779414e+16
1280.0,-908784429703.7316,-3.1212417615419828e+16
1285.0,-908340400462.5907,-3.1197167325411596e+16
1290.0,-907774138000.9873,-3.1177718906343436e+16
1295.0,-907091858656.0474,-3.115428585979401e+16
1300.0,-906299915742.0387,-3.1127086391854544e+16
1305.0,-905404766011.0448,-3.109634226121267e+16
1310.0,-904412936722.3209,-3.106227764814162e+16
1315.0,-903330993438.1306,-3.1025118048440556e+16
1320.0,-902165508655.8196,-3.098508919609571e+16
1325.0,-900923031378.162,-3.0942416018166636e+16
1330.0,-899610057716.7235,-3.0897321625151756e+16
1335.0,-898233002616.1111,-3.085002633985096e+16
1340.0,-896798172780.6208,-3.0800746767524896e+16
1345.0,-895311740879.1162,-3.074969490995536e+16
1350.0,-893779721098.9282,-3.069707732583819e+16
1355.0,-892207946114.8671,-3.064309433977847e+16
1360.0,-890602045534.7051,-3.0587939301995524e+16
1365.0,-888967425877.6016,-3.0531797900677148e+16
1370.0,-887309252136.9587,-3.04748475287515e+16
1375.0,-885632430974.155,-3.041725670667187e+16
1380.0,-883941595584.3848,-3.035918456263036e+16
1385.0,-882241092270.1354,-3.0300780371420724e+16
1390.0,-880534968751.3131,-3.024218315294689e+16
1395.0,-878826964233.5165,-3.018352133111542e+16
1400.0,-877120501247.631,-3.0124912453564468e+16
1405.0,-875418679265.4075,-3.0066462972389296e+16
1410.0,-873724270087.784,-3.000826808575306e+16
1415.0,-872039714996.1316,-2.995041164004571e+16
1420.0,-870367123651.6073,-2.9892966092081988e+16
1425.0,-868708274723.9518,-2.983599253069763e+16
1430.0,-867064618227.5419,-2.977954075698165e+16
1435.0,-865437279538.3888,-2.9723649422241096e+16
1440.0,-863827065060.3074,-2.9668346222606988e+16
1445.0,-862234469501.1559,-2.961364814893851e+16
1450.0,-860659684710.4768,-2.955956179035388e+16
1455.0,-859102610017.8503,-2.950608368930355e+16
1460.0,-857562863996.7295,-2.945320074560196e+16
1465.0,-856039797561.5009,-2.940089066624917e+16
1470.0,-854532508286.3367,-2.9349122457215256e+16
1475.0,-853039855813.7568,-2.9297856952651056e+16
1480.0,-851560478200.0295,-2.9247047376274824e+16
1485.0,-850092809025.904,-2.9196639929044444e+16
1490.0,-848635095087.936,-2.9146574396770188e+16
1495.0,-847185414480.4963,-2.909678477114562e+16
1500.0,-845741694881.9054,-2.9047199877789256e+16
1505.0,-844301731867.8406,-2.899774400522286e+16
1510.0,-842863207088.1583,-2.8948337529158772e+16
1515.0,-841423706157.1915,-2.8898897526946404e+16
1520.0,-839980736121.1487,-2.8849338377494216e+16
1525.0,-838531742378.8815,-2.8799572342417536e+16
1530.0,-837074124943.8722,-2.8749510124560372e+16
1535.0,-835605253946.4102,-2.869906140042135e+16
1540.0,-834122484287.2994,-2.8648135323438796e+16
1545.0,-832623169370.5931,-2.859664099564478e+16
1550.0,-831104673864.5751,-2.854448790594404e+16
1555.0,-829564385466.8528,-2.8491586334188932e+16
1560.0,-827999725678.0256,-2.843784772120362e+16
1565.0,-826408159615.7368,-2.8383185005850012e+16
1570.0,-824787204925.2277,-2.832751293106288e+16
1575.0,-823134439863.3234,-2.8270748321496284e+16
1580.0,-821447510649.9982,-2.821281033601482e+16
1585.0,-819724138195.1738,-2.8153620698727104e+16
1590.0,-817962124318.0065,-2.8093103912588676e+16
1595.0,-816159357581.4642,-2.803118745979196e+16
1600.0,-814313818866.5018,-2.796780199321259e+16
1605.0,-812423586807.7631,-2.7902881523099956e+16
1610.0,-810486843206.6865,-2.7836363602991556e+16
1615.0,-808501878528.3838,-2.7768189518504612e+16
1620.0,-806467097576.0205,-2.769830448222404e+16
1625.0,-804381025421.0999,-2.7626657837379444e+16
1630.0,-802242313650.4935,-2.755320327240088e+16
1635.0,-800049746971.6418,-2.7477899047776036e+16
1640.0,-797802250196.4479,-2.7400708235913716e+16
1645.0,-795498895602.3243,-2.7321598973960784e+16
1650.0,-793138910645.8601,-2.724054472872984e+16
1655.0,-790721685980.7201,-2.7157524572075924e+16
1660.0,-788246783706.9083,-2.7072523464219412e+16
1665.0,-785713945753.9923,-2.6985532541669856e+16
1670.0,-783123102277.2068,-2.6896549405592164e+16
1675.0,-780474379923.3773,-2.6805578405701708e+16
1680.0,-777768109803.8477,-2.6712630914096436e+16
1685.0,-775004834994.3081,-2.6617725582840224e+16
1690.0,-772185317367.0312,-2.6520888578617684e+16
1695.0,-769310543550.2323,-2.642215378740977e+16
1700.0,-766381729802.8141,-2.632156298191808e+16
1705.0,-763400325590.9187,-2.6219165944402388e+16
1710.0,-760368015655.4147,-2.6115020537688944e+16
1715.0,-757286720366.4534,-2.6009192717347836e+16
1720.0,-754158594172.2961,-2.590175647841755e+16
1725.0,-750986021964.499,-2.5792793730566428e+16
1730.0,-747771613199.9467,-2.5682394096212456e+16
1735.0,-744518193642.0845,-2.5570654626873976e+16
1740.0,-741228794609.1222,-2.545767943389664e+16
1745.0,-737906639646.15,-2.5343579230704084e+16
1750.0,-734555128570.9694,-2.5228470784848176e+16
1755.0,-731177818879.5952,-2.5112476279376576e+16
1760.0,-727778404536.4547,-2.499572258437705e+16
1765.0,-724360692215.9866,-2.487834044098954e+16
1770.0,-720928575106.3202,-2.4760463561687308e+16
1775.0,-717486004431.3165,-2.4642227652194624e+16
1780.0,-714036958893.2688,-2.4523769361989056e+16
1785.0,-710585412283.1052,-2.4405225171866176e+16
1790.0,-707135299544.9376,-2.428673022841839e+16
1795.0,-703690481612.9481,-2.4168417136349468e+16
1800.0,-700254709356.874,-2.405041472017359e+16
1805.0,-696831586976.454,-2.393284676698893e+16
1810.0,-693424535177.6064,-2.38158307617547e+16
1815.0,-690036754448.3647,-2.369947662599443e+16
1820.0,-686671188734.8201,-2.358388547023757e+16
1825.0,-683330489799.2561,-2.3469148369891116e+16
1830.0,-680016982525.9741,-2.3355345173659944e+16
1835.0,-676732631426.1101,-2.324254335314676e+16
1840.0,-673479008581.7557,-2.3130796901885304e+16
1845.0,-670257263262.2345,-2.302014529180413e+16
1850.0,-667068093441.4526,-2.2910612494983228e+16
1855.0,-663911719444.6962,-2.2802206078547004e+16
1860.0,-660787859955.8281,-2.2694916380625764e+16
1865.0,-657695710621.1703,-2.2588715775500908e+16
1870.0,-654633925493.7106,-2.2483558036301844e+16
1875.0,-651600601569.5806,-2.237937780390762e+16
1880.0,-648593266676.269,-2.2276090170964716e+16
1885.0,-645608870976.441,-2.217359039008372e+16
1890.0,-642643782350.3138,-2.20717537152459e+16
1895.0,-639693785912.1852,-2.1970435385198264e+16
1900.0,-636754087902.994,-2.1869470757144496e+16
1905.0,-633819324181.2308,-2.1768675598367276e+16
1910.0,-630883573509.4581,-2.1667846542556984e+16
