,Vo,Mo
2675.0,-83587242069.25204,-2.7648087761367984e+16
2680.0,-83404835713.55547,-2.758775335140681e+16
2685.0,-83216908107.63977,-2.7525592681757772e+16
2690.0,-83023236706.0915,-2.7461532141245652e+16
2695.0,-82823608556.30165,-2.739550129169978e+16
2700.0,-82617820953.75058,-2.732743308470211e+16
2705.0,-82405682082.42317,-2.7257264073416896e+16
2710.0,-82187011646.94954,-2.7184934621683308e+16
2715.0,-81961641502.75708,-2.711038911245042e+16
2720.0,-81729416290.03323,-2.7033576157472532e+16
2725.0,-81490194076.65097,-2.6954448809969164e+16
2730.0,-81243847014.42552,-2.6872964781694596e+16
2735.0,-80990262012.16908,-2.678908666556362e+16
2740.0,-80729341428.014,-2.6702782164650788e+16
2745.0,-80461003782.40225,-2.6614024328025364e+16
2750.0,-80185184492.00864,-2.6522791793510548e+16
2755.0,-79901836623.69473,-2.642906903706826e+16
2760.0,-79610931666.39613,-2.6332846628115644e+16
2765.0,-79312460317.6416,-2.6234121489681452e+16
2770.0,-79006433280.2046,-2.613289716191383e+16
2775.0,-78692882063.20631,-2.602918406706055e+16
2780.0,-78371859780.84082,-2.5922999773662732e+16
2785.0,-78043441940.78746,-2.581436925733739e+16
2790.0,-77707727213.32849,-2.5703325155177884e+16
2795.0,-77364838171.21309,-2.5589908010478172e+16
2800.0,-77014921989.41699,-2.5474166504191772e+16
2805.0,-76658151093.15231,-2.5356157669273456e+16
2810.0,-76294723741.80037,-2.5235947083826276e+16
2815.0,-75924864535.88336,-2.5113609038792188e+16
2820.0,-75548824833.77391,-2.498922667578675e+16
2825.0,-75166883064.57909,-2.4862892090591544e+16
2830.0,-74779344923.54231,-2.473470639778707e+16
2835.0,-74386543436.39923,-2.4604779752039748e+16
2840.0,-73988838879.4184,-2.4473231321653776e+16
2845.0,-73586618542.37328,-2.4340189210169624e+16
2850.0,-73180296322.4472,-2.4205790322040228e+16
2855.0,-72770312138.08624,-2.4070180168751604e+16
2860.0,-72357131153.10939,-2.3933512612182336e+16
2865.0,-71941242802.97827,-2.3795949542523584e+16
2870.0,-71523159617.04013,-2.3657660488713276e+16
2875.0,-71103415832.79886,-2.351882216007962e+16
2880.0,-70682565800.8415,-2.337961791873988e+16
2885.0,-70261182181.93776,-2.3240237183256332e+16
2890.0,-69839853941.0077,-2.3100874765102548e+16
2895.0,-69419184146.07237,-2.296173014062394e+16
2900.0,-68999787583.89583,-2.2823006662365544e+16
2905.0,-68582288207.71716,-2.2684910714860292e+16
2910.0,-68167316436.1549,-2.2547650821189696e+16
2915.0,-67755506325.93253,-2.2411436707808452e+16
2920.0,-67347492644.39745,-2.2276478336223772e+16
2925.0,-66943907870.76066,-2.2142984911097756e+16
2930.0,-66545379157.456085,-2.201116387515855e+16
2935.0,-66152525284.906555,-2.1881219901930628e+16
2940.0,-65765953644.215096,-2.1753353897701916e+16
2945.0,-65386257282.82312,-2.1627762024318416e+16
2950.0,-65014012047.96625,-2.1504634754327296e+16
2955.0,-64649773861.81233,-2.1384155969676388e+16
2960.0,-64294076160.50721,-2.1266502114629308e+16
2965.0,-63947427527.0287,-2.1151841412786416e+16
2970.0,-63610309544.82432,-2.1040333157134196e+16
2975.0,-63283174895.7643,-2.0932127080906652e+16
2980.0,-62966445722.06976,-2.0827362815761536e+16
2985.0,-62660512267.66918,-2.0726169442382884e+16
2990.0,-62365731809.9894,-2.062866513715034e+16
2995.0,-62082427888.59444,-2.053495691699662e+16
3000.0,-61810889832.44045,-2.0445140483037996e+16
3005.0,-61551372582.91095,-2.0359300162039776e+16
3010.0,-61304096805.32532,-2.027750894329991e+16
3015.0,-61069249277.368515,-2.0199828607129584e+16
3020.0,-60846983538.956474,-2.012630993980868e+16
3025.0,-60637420784.51277,-2.0056993028723456e+16
3030.0,-60440650975.55589,-1.999190763037618e+16
3035.0,-60256734148.938866,-1.9931073603110548e+16
3040.0,-60085701894.08061,-1.9874501395734356e+16
3045.0,-59927558971.10277,-1.9822192582749376e+16
3050.0,-59782285040.93981,-1.977414043661855e+16
3055.0,-59649836478.211395,-1.9730330527408384e+16
3060.0,-59530148237.9035,-1.969074134022962e+16
3065.0,-59423135747.65458,-1.9655344901147284e+16
3070.0,-59328696798.62643,-1.9624107402622588e+16
3075.0,-59246713409.48994,-1.9596989820062056e+16
3080.0,-59177053639.90322,-1.9573948511660296e+16
3085.0,-59119573331.93495,-1.9554935794409252e+16
3090.0,-59074117760.12212,-1.9539900489886548e+16
3095.0,-59040523173.18672,-1.9528788434207916e+16
3100.0,-59018618212.81042,-1.9521542947314212e+16
3105.0,-59008225197.22693,-1.9518105257544292e+16
3110.0,-59009161259.685074,-1.9518414878203524e+16
3115.0,-59021239334.01652,-1.952240993355931e+16
3120.0,-59044268981.569824,-1.9530027432365404e+16
3125.0,-59078057055.61193,-1.9541203487625484e+16
3130.0,-59122408200.930405,-1.955587348184621e+16
3135.0,-59177125187.78359,-1.9573972177497652e+16
3140.0,-59242009080.54898,-1.9595433772796972e+16
3145.0,-59316859242.43246,-1.962019190326612e+16
3150.0,-59401473178.459885,-1.9648179589798268e+16
3155.0,-59495646219.725624,-1.9679329134216936e+16
3160.0,-59599171052.585754,-1.9713571963547596e+16
3165.0,-59711837097.23221,-1.9750838424469116e+16
3170.0,-59833429740.94892,-1.979105752969849e+16
3175.0,-59963729432.411354,-1.9834156658412984e+16
3180.0,-60102510644.70962,-1.9880061213250104e+16
3185.0,-60249540716.39176,-1.992869423696035e+16
3190.0,-60404578581.74824,-1.9979975992424416e+16
3195.0,-60567373403.771454,-2.0033823510478252e+16
3200.0,-60737663125.67611,-2.009015011080056e+16
3205.0,-60915172959.47958,-2.0148864901981708e+16
3210.0,-61099613832.81076,-2.0209872267775868e+16
3215.0,-61290680817.71159,-2.027307134739691e+16
3220.0,-61488051567.5714,-2.0338355518504388e+16
3225.0,-61691384790.34373,-2.0405611892190616e+16
3230.0,-61900318787.70464,-2.0474720829779228e+16
3235.0,-62114470090.71774,-2.05455554915451e+16
3240.0,-62333432222.80418,-2.061798142754292e+16
3245.0,-62556774620.346436,-2.069185622057613e+16
3250.0,-62784041740.08805,-2.07670291909522e+16
3255.0,-63014752380.67226,-2.0843341172068516e+16
3260.0,-63248399243.27054,-2.092062436508179e+16
3265.0,-63484448753.4015,-2.0998702279971264e+16
3270.0,-63722341162.86954,-2.107738976925685e+16
3275.0,-63961490947.414116,-2.1156493159529284e+16
3280.0,-64201287512.29638,-2.1235810484836496e+16
3285.0,-64441096214.78926,-2.131513182489183e+16
3290.0,-64680259709.47577,-2.139423975005737e+16
3295.0,-64918099619.46881,-2.147290987413199e+16
3300.0,-65153918534.18197,-2.1550911515152496e+16
3305.0,-65387002332.11433,-2.162800846369935e+16
3310.0,-65616622825.24175,-2.1703959857579964e+16
3315.0,-65842040719.98388,-2.1778521161225436e+16
3320.0,-66062508888.26861,-2.1851445247658076e+16
3325.0,-66277275940.861534,-2.1922483580438816e+16
3330.0,-66485590093.78088,-2.1991387492558292e+16
3335.0,-66686703317.20755,-2.2057909558768652e+16
3340.0,-66879875754.763535,-2.212180505734486e+16
3345.0,-67064380399.331924,-2.21828335167021e+16
3350.0,-67239508009.70184,-2.224076034167061e+16
3355.0,-67404572250.23864,-2.229535851354047e+16
3360.0,-67558915033.51401,-2.234641035723925e+16
3365.0,-67701912043.41199,-2.2393709368205504e+16
3370.0,-67832978413.69756,-2.2437062090684576e+16
3375.0,-67951574534.44676,-2.247629003831701e+16
3380.0,-68057211956.14615,-2.2511231647032956e+16
3385.0,-68149459358.727585,-2.2541744249425276e+16
3390.0,-68227948550.361084,-2.2567706058965588e+16
3395.0,-68292380458.525635,-2.2589018151666172e+16
3400.0,-68342531073.75278,-2.2605606432087456e+16
3405.0,-68378257304.521095,-2.2617423569956976e+16
3410.0,-68399502700.09611,-2.262445089310871e+16
3415.0,-68406302996.67786,-2.262670022197806e+16
3420.0,-68398791441.05167,-2.2624215630501704e+16
3425.0,-68377203845.04726,-2.2617075117977172e+16
3430.0,-68341883323.50467,-2.260539217623616e+16
3435.0,-68293284668.13479,-2.2589317236383044e+16
3440.0,-68231978309.65613,-2.2569038979347796e+16
3445.0,-68158653820.90152,-2.254478549460589e+16
3450.0,-68074122914.23222,-2.2516825271630656e+16
3455.0,-67979321887.58746,-2.2485468008971236e+16
3460.0,-67875313474.85101,-2.245106522629687e+16
3465.0,-67763288057.949905,-2.2414010665321892e+16
3470.0,-67644564200.22965,-2.237474046622981e+16
3475.0,-67520588463.19172,-2.2333733107055724e+16
3480.0,-67392934471.64163,-2.229150909446608e+16
3485.0,-67263301195.68831,-2.22486303954969e+16
3490.0,-67133510421.8563,-2.2205699601075544e+16
3495.0,-67005503389.81648,-2.216335881355468e+16
3500.0,-66881336575.89568,-2.212228825202703e+16
3505.0,-66763176609.57167,-2.208320457085832e+16
3510.0,-66653294314.57081,-2.204685888866573e+16
3515.0,-66554057871.928215,-2.2014034526868564e+16
3520.0,-66467925108.405174,-2.198554445893402e+16
3525.0,-66397434919.94052,-2.1962228473518788e+16
3530.0,-66345197846.29489,-2.1944950056851388e+16
3535.0,-66313885819.677956,-2.193459300189348e+16
3540.0,-66306221116.87711,-2.193205775404397e+16
3545.0,-66324964551.17995,-2.1938257505390292e+16
3550.0,-66372902947.14606,-2.195411405174831e+16
3555.0,-66452835947.98235,-2.198055342894801e+16
3560.0,-66567562211.85181,-2.2018501346997136e+16
3565.0,-66719865059.84092,-2.206887844287046e+16
3570.0,-66912497644.468895,-2.2132595374708944e+16
3575.0,-67148167713.48332,-2.2210547782152176e+16
3580.0,-67429522049.20182,-2.2303611139351372e+16
3585.0,-67759130668.77811,-2.241263552890353e+16
3590.0,-68139470875.452934,-2.2538440366495972e+16
3595.0,-68572911255.06097,-2.2681809107443244e+16
3600.0,-69061695715.77597,-2.28434839675259e+16
3605.0,-69607927672.2683,-2.3024160691596436e+16
3610.0,-70213554478.1065,-2.322448340429677e+16
3615.0,-70880352212.35335,-2.344503957793226e+16
3620.0,-71609910927.87901,-2.368635515306767e+16
3625.0,-72403620469.94121,-2.3948889847749784e+16
3630.0,-73262656974.04472,-2.423303269141479e+16
3635.0,-74187970151.97308,-2.453909781949879e+16
3640.0,-75180271474.13982,-2.486732056452317e+16
3645.0,-76240023354.98106,-2.521785387895527e+16
3650.0,-77367429445.93642,-2.559076512442512e+16
3655.0,-78562426137.55109,-2.598603326088228e+16
3660.0,-79824675368.28258,-2.640354646797039e+16
3665.0,-81153558832.59322,-2.684310022924237e+16
3670.0,-82548173674.7413,-2.7304395907799044e+16
3675.0,-84007329747.24144,-2.778703983947217e+16
3680.0,-85529548504.16772,-2.8290542966763172e+16
3685.0,-87113063589.28455,-2.8814321033378732e+16
3690.0,-88755823167.41798,-2.9357695355376716e+16
3695.0,-90455494034.5889,-2.991989418067171e+16
3700.0,-92209467528.3316,-3.050005464398661e+16
3705.0,-94014867244.49109,-3.1097225319331668e+16
3710.0,-95868558550.84927,-3.1710369366819372e+16
3715.0,-97767159871.4525,-3.2338368265172748e+16
3720.0,-99707055698.8103,-3.298002611576033e+16
3725.0,-101684411274.53928,-3.3634074498501456e+16
3730.0,-103695188862.85199,-3.429917785463566e+16
3735.0,-105735165525.82002,-3.4973939366232776e+16
3740.0,-107799952294.80888,-3.5656907297513708e+16
3745.0,-109885014619.06921,-3.63465817586152e+16
3750.0,-111985693960.30414,-3.704142184840829e+16
3755.0,-114097230391.19124,-3.7739853129394024e+16
3760.0,-116214786046.3407,-3.844027538455885e+16
3765.0,-118333469265.99275,-3.914107060336683e+16
3770.0,-120448359265.83145,-3.9840611141775016e+16
3775.0,-122554531160.53671,-4.053726799925445e+16
3780.0,-124647081164.03767,-4.1229419154258616e+16
3785.0,-126721151785.8269,-4.19154578983889e+16
3790.0,-128771956840.1414,-4.259380110866216e+16
3795.0,-130794806083.3616,-4.326289739680422e+16
3800.0,-132785129294.71124,-4.392123507440449e+16
3805.0,-134738499616.40051,-4.456734987311709e+16
3810.0,-136650655971.92545,-4.519983235994457e+16
3815.0,-138517524385.54474,-4.58173349890648e+16
3820.0,-140335238032.24472,-4.641857873374248e+16
3825.0,-142100155856.01544,-4.700235924468203e+16
3830.0,-143808879605.17792,-4.756755248478962e+16
3835.0,-145458269146.9279,-4.811311979475307e+16
3840.0,-147045455939.19525,-4.8638112349118424e+16
3845.0,-148567854556.2479,-4.914167496860507e+16
3850.0,-150023172184.9728,-4.962304926118331e+16
3855.0,-151409416031.1052,-5.00815760718271e+16
3860.0,-152724898598.40207,-5.0516697228702216e+16
3865.0,-153968240828.31046,-5.092795658167192e+16
3870.0,-155138373112.43182,-5.131500033718899e+16
3875.0,-156234534214.36588,-5.167757670167486e+16
3880.0,-157256268160.6925,-5.2015534853152136e+16
3885.0,-158203419182.35992,-5.232882326801136e+16
3890.0,-159076124807.13055,-5.261748743620473e+16
3895.0,-159874807220.6515,-5.288166700375395e+16
3900.0,-160600163027.93152,-5.312159238616196e+16
3905.0,-161253151558.4068,-5.333758090008841e+16
3910.0,-161834981866.35892,-5.3530032463487944e+16
3915.0,-162347098584.3193,-5.369942491635177e+16
3920.0,-162791166790.44965,-5.384630901530258e+16
3925.0,-163169056051.9839,-5.397130315565621e+16
3930.0,-163482823805.94128,-5.407508787427289e+16
3935.0,-163734698235.745,-5.4158400185669496e+16
3940.0,-163927060798.36365,-5.422202780253566e+16
3945.0,-164062428551.36227,-5.426680329006598e+16
3950.0,-164143436423.00034,-5.429359820145395e+16
3955.0,-164172819561.41684,-5.430331723954557e+16
3960.0,-164153395891.1354,-5.429689248706787e+16
3965.0,-164088048996.71198,-5.427527774506627e+16
3970.0,-163979711444.42484,-5.423944301623283e+16
3975.0,-163831348643.5379,-5.4190369166708696e+16
3980.0,-163645943338.9206,-5.412904279671989e+16
3985.0,-163426480816.74866,-5.40564513470784e+16
3990.0,-163175934894.7198,-5.397357846517654e+16
3995.0,-162897254757.77618,-5.388139965064904e+16
4000.0,-162593352689.83624,-5.378087819740738e+16
4005.0,-162267092741.60074,-5.36729614452987e+16
4010.0,-161921280364.2325,-5.3558577351246136e+16
4015.0,-161558653028.73825,-5.343863138642881e+16
4020.0,-161181871841.33066,-5.331400376290168e+16
4025.0,-160793514156.04807,-5.318554699007744e+16
4030.0,-160396067177.56018,-5.305408375873145e+16
4035.0,-159991922539.4858,-5.292040514767607e+16
4040.0,-159583371836.74915,-5.278526914600165e+16
4045.0,-159172603084.54037,-5.264939948180951e+16
4050.0,-158761698071.32693,-5.251348474666968e+16
4055.0,-158352630569.066,-5.237817780361414e+16
4060.0,-157947265360.23895,-5.224409546530981e+16
4065.0,-157547358038.49585,-5.211181842811786e+16
4070.0,-157154555537.46158,-5.198189144700652e+16
4075.0,-156770397340.51007,-5.1854823735707176e+16
4080.0,-156396317322.95468,-5.173108957605424e+16
4085.0,-156033646177.03638,-5.161112912009665e+16
4090.0,-155683614369.23987,-5.149534936828703e+16
4095.0,-155347355578.77444,-5.138412530682539e+16
4100.0,-155025910565.4803,-5.127780118704349e+16
4105.0,-154720231414.94434,-5.117669192955851e+16
4110.0,-154431186108.233,-5.108108463580014e+16
4115.0,-154159563363.3892,-5.099124018942874e+16
4120.0,-153906077695.73358,-5.090739493012726e+16
4125.0,-153671374644.09558,-5.082976238227777e+16
4130.0,-153456036110.42358,-5.075853502114011e+16
4135.0,-153260585760.82068,-5.0693886059348376e+16
4140.0,-153085494436.95172,-5.063597123683788e+16
4145.0,-152931185527.98953,-5.058493059771962e+16
4150.0,-152798040254.81537,-5.054089023813124e+16
4155.0,-152686402820.0638,-5.0503964009713416e+16
4160.0,-152596585379.78717,-5.047425516408345e+16
4165.0,-152528872794.99063,-5.0451857924496904e+16
4170.0,-152483527124.02286,-5.043685897179218e+16
4175.0,-152460791819.76447,-5.042933883269133e+16
4180.0,-152460895598.70178,-5.0429373159570584e+16
4185.0,-152484055952.27216,-5.04370338919054e+16
4190.0,-152530482274.29034,-5.04523902907268e+16
4195.0,-152600378581.78793,-5.047550983859139e+16
4200.0,-152693945810.20074,-5.05064589987587e+16
4205.0,-152811383667.5056,-5.054530382848262e+16
4210.0,-152952892035.6307,-5.059211044255477e+16
4215.0,-153118671911.2334,-5.06469453244849e+16
4220.0,-153308925881.7584,-5.070987548396624e+16
4225.0,-153523858136.54956,-5.078096846055101e+16
4230.0,-153763674016.69257,-5.086029217475216e+16
4235.0,-154028579111.1994,-5.094791462908903e+16
4240.0,-154318777911.09662,-5.104390346290119e+16
4245.0,-154634472036.92712,-5.114832536606051e+16
4250.0,-154975858059.08853,-5.126124535800621e+16
4255.0,-155343124934.2808,-5.138272593980057e+16
4260.0,-155736451085.07352,-5.1512826128139704e+16
4265.0,-156156001153.19162,-5.16516003814403e+16
4270.0,-156601922460.496,-5.179909742924099e+16
4275.0,-157074341214.76385,-5.195535901719113e+16
4280.0,-157573358500.19653,-5.212041858083424e+16
4285.0,-158099046095.0726,-5.229429986221632e+16
4290.0,-158651442161.0904,-5.247701548405298e+16
4295.0,-159230546850.69672,-5.266856549676891e+16
4300.0,-159836317880.07486,-5.286893591417861e+16
4305.0,-160468666116.47827,-5.307809725391204e+16
4310.0,-161127451229.2686,-5.329600309891192e+16
4315.0,-161812477454.38376,-5.352258869645002e+16
4320.0,-162523489522.0652,-5.375776961114464e+16
4325.0,-163260168797.55035,-5.40014404484205e+16
4330.0,-164022129684.11743,-5.4253473664746536e+16
4335.0,-164808916337.35812,-5.4513718480818456e+16
4340.0,-165619999738.83545,-5.47819999136148e+16
4345.0,-166454775176.31158,-5.505811794293383e+16
4350.0,-167312560176.43332,-5.534184682758949e+16
4355.0,-168192592934.04144,-5.563293458587525e+16
4360.0,-169094031279.99948,-5.593110265415367e+16
4365.0,-170015952226.46774,-5.6236045736447016e+16
4370.0,-170957352124.72278,-5.654743185663907e+16
4375.0,-171917147465.78995,-5.686490262329975e+16
4380.0,-172894176348.20755,-5.718807371517634e+16
4385.0,-173887200630.1242,-5.751653559304109e+16
4390.0,-174894908774.66373,-5.784985444085031e+16
4395.0,-175915919388.17227,-5.818757333608775e+16
4400.0,-176948785440.76392,-5.852921364579114e+16
4405.0,-177991999147.75522,-5.887427664118058e+16
4410.0,-179043997479.45557,-5.922224532012761e+16
4415.0,-180103168255.75867,-5.957258642305863e+16
4420.0,-181167856771.50992,-5.992475262442251e+16
4425.0,-182236372889.15884,-6.027818487872178e+16
4430.0,-183306998527.1673,-6.063231489744765e+16
4435.0,-184377995466.36667,-6.0986567731182824e+16
4440.0,-185447613392.1778,-6.1340364429720344e+16
4445.0,-186514098088.4515,-6.169312475233396e+16
4450.0,-187575699698.66757,-6.2044269900328504e+16
4455.0,-188630680972.24664,-6.23932252446662e+16
4460.0,-189677325417.5721,-6.2739423022735384e+16
4465.0,-190713945288.67154,-6.308230498009905e+16
4470.0,-191738889338.97357,-6.342132493519895e+16
4475.0,-192750550282.69742,-6.375595124735376e+16
4480.0,-193747371911.82248,-6.408566917083359e+16
4485.0,-194727855823.84668,-6.440998308019544e+16
4490.0,-195690567722.37207,-6.472841855432307e+16
4495.0,-196634143258.737,-6.504052430865916e+16
4500.0,-197557293388.3044,-6.534587396690069e+16
4505.0,-198458809219.57162,-6.564406766493523e+16
4510.0,-199337566338.0123,-6.593473348103484e+16
4515.0,-200192528589.61102,-6.621752868733288e+16
4520.0,-201022751311.57877,-6.649214081844528e+16
4525.0,-201827383999.95145,-6.67582885538301e+16
4530.0,-202605672405.8926,-6.701572241117986e+16
4535.0,-203356960054.73178,-6.726422524887282e+16
4540.0,-204080689184.22818,-6.750361257632163e+16
4545.0,-204776401101.36148,-6.77337326719888e+16
4550.0,-205443735960.18103,-6.795446650990604e+16
4555.0,-206082431966.91116,-6.8165727496747544e+16
4560.0,-206692324022.5825,-6.836746102285421e+16
4565.0,-207273341817.86856,-6.8559643832064216e+16
4570.0,-207825507399.44635,-6.8742283216739944e+16
4575.0,-208348932231.9337,-6.89154160459473e+16
4580.0,-208843813784.15094,-6.907910763629608e+16
4585.0,-209310431672.9687,-6.923345047644349e+16
4590.0,-209749143402.2155,-6.9378562817655896e+16
4595.0,-210160379737.9182,-6.951458714408063e+16
4600.0,-210544639764.43298,-6.9641688537466296e+16
4605.0,-210902485668.71902,-6.976005295196091e+16
4610.0,-211234537302.03354,-6.986988541528802e+16
4615.0,-211541466569.63492,-6.997140817303308e+16
4620.0,-211823991699.63092,-7.006485879295484e+16
4625.0,-212082871441.87415,-7.015048824615837e+16
4630.0,-212318899246.79172,-7.022855898163111e+16
4635.0,-212532897472.25693,-7.0299343010054216e+16
4640.0,-212725711664.1145,-7.036312001197634e+16
4645.0,-212898204952.82715,-7.042017548439667e+16
4650.0,-213051252605.01248,-7.047079893858106e+16
4655.0,-213185736764.50598,-7.051528216056736e+16
4660.0,-213302541413.1584,-7.055391754435239e+16
4665.0,-213402547577.01898,-7.0586996506244744e+16
4670.0,-213486628799.04498,-7.061480798737642e+16
4675.0,-213555646895.1895,-7.0637637049947304e+16
4680.0,-213610448006.81,-7.0655763571483304e+16
4685.0,-213651858958.92755,-7.066946104026066e+16
4690.0,-213680683931.0404,-7.067899545411337e+16
4695.0,-213697701444.98004,-7.068462432410878e+16
4700.0,-213703661672.69528,-7.068659578404537e+16
4705.0,-213699284065.79617,-7.068514780637874e+16
4710.0,-213685255308.09232,-7.0680507524984376e+16
4715.0,-213662227592.07318,-7.067289066507036e+16
4720.0,-213630817220.1362,-7.066250108050659e+16
4725.0,-213591603531.1842,-7.064953039877632e+16
4730.0,-213545128152.8203,-7.063415777362518e+16
4735.0,-213491894578.62433,-7.061654974523727e+16
4740.0,-213432368068.8065,-7.0596860207374456e+16
4745.0,-213366975870.84677,-7.0575230480357016e+16
4750.0,-213296107754.54068,-7.0551789488040376e+16
4755.0,-213220116853.2261,-7.05266540360671e+16
4760.0,-213139320799.95102,-7.049992918767611e+16
4765.0,-213054003144.08856,-7.047170873227544e+16
4770.0,-212964415030.5848,-7.0442075740885736e+16
4775.0,-212870777120.81268,-7.041110320149958e+16
4780.0,-212773281731.08105,-7.0378854726434504e+16
4785.0,-212672095162.36456,-7.034538532293597e+16
4790.0,-212567360192.89355,-7.031074221764941e+16
4795.0,-212459198703.95822,-7.0274965725155416e+16
4800.0,-212347714408.68,-7.0238090150563384e+16
4805.0,-212232995653.59396,-7.0200144716188776e+16
4810.0,-212115118263.63785,-7.01611545025879e+16
4815.0,-211994148402.48782,-7.012114139466905e+16
4820.0,-211870145422.02835,-7.008012502420938e+16
4825.0,-211743164676.97308,-7.003812370084494e+16
4830.0,-211613260283.1519,-6.999515532442717e+16
4835.0,-211480487800.6282,-6.995123827251548e+16
4840.0,-211344906825.50992,-6.990639225766867e+16
4845.0,-211206583476.97647,-6.986063915007683e+16
4850.0,-211065592768.58835,-6.981400376191769e+16
4855.0,-210922020855.31253,-6.976651459060338e+16
4860.0,-210775967149.84003,-6.971820451879325e+16
4865.0,-210627546303.65482,-6.966911146967044e+16
4870.0,-210476890049.91537,-6.961927901651047e+16
4875.0,-210324148906.5192,-6.9568756946002504e+16
4880.0,-210169493738.7278,-6.951760177511766e+16
4885.0,-210013117181.439,-6.94658772215529e+16
4890.0,-209855234921.59848,-6.941365462791334e+16
4895.0,-209696086841.35724,-6.936101333983355e+16
4900.0,-209535938022.4022,-6.930804103817918e+16
4905.0,-209375079611.43073,-6.925483402531939e+16
4910.0,-209213829546.0126,-6.920149746521955e+16
4915.0,-209052533139.10114,-6.914814557677961e+16
4920.0,-208891563519.23727,-6.909490177944002e+16
4925.0,-208731321922.06097,-6.904189878960478e+16
4930.0,-208572237827.13852,-6.8989278665899656e+16
4935.0,-208414768932.37964,-6.8937192800710184e+16
4940.0,-208259400956.51566,-6.888580185484749e+16
4945.0,-208106647258.31323,-6.883527563159591e+16
4950.0,-207957048259.49734,-6.878579288583374e+16
4955.0,-207811170656.8537,-6.873754106342084e+16
4960.0,-207669606407.7892,-6.869071596565335e+16
4965.0,-207532971472.87964,-6.864552133333711e+16
4970.0,-207401904298.75162,-6.860216834497169e+16
4975.0,-207277064025.15933,-6.856087502370655e+16
4980.0,-207159128401.42224,-6.852186554816274e+16
4985.0,-207048791399.55484,-6.848536946292968e+16
4990.0,-206946760514.4716,-6.845162078555599e+16
4995.0,-206853753745.5665,-6.842085700814892e+16
5000.0,-206770496258.69183,-6.839331799325961e+16
5005.0,-206697716732.98712,-6.8369244765526504e+16
5010.0,-206636143402.99246,-6.834887820252828e+16
5015.0,-206586499812.83392,-6.833245763039891e+16
5020.0,-206549500305.77808,-6.832021933191121e+16
5025.0,-206525845278.889,-6.831239497686329e+16
5030.0,-206516216238.66092,-6.8309209986634e+16
5035.0,-206521270699.1451,-6.83108818466403e+16
5040.0,-206541636969.07404,-6.831761838207834e+16
5045.0,-206577908878.67343,-6.8329616013715064e+16
5050.0,-206630640500.15097,-6.83470580115884e+16
5055.0,-206700340918.19516,-6.837011276524917e+16
5060.0,-206787469108.18192,-6.839893208962941e+16
5065.0,-206892428980.18015,-6.843364958575189e+16
5070.0,-207015564646.30286,-6.847437907531556e+16
5075.0,-207157155967.532,-6.852121312772213e+16
5080.0,-207317414433.9179,-6.857422169737285e+16
5085.0,-207496479429.1024,-6.863345088808771e+16
5090.0,-207694414926.51215,-6.8698921860307864e+16
5095.0,-207911206660.39825,-6.87706298953625e+16
5100.0,-208146759810.23788,-6.884854362954022e+16
5105.0,-208400897231.94553,-6.893260446902813e+16
5110.0,-208673358263.94406,-6.902272619499688e+16
5115.0,-208963798130.5034,-6.911879476624343e+16
5120.0,-209271787958.94235,-6.9220668324880936e+16
5125.0,-209596815421.38977,-6.9328177408613544e+16
5130.0,-209938286005.87772,-6.9441125371174936e+16
5135.0,-210295524915.66095,-6.9559289010564776e+16
5140.0,-210667779589.86795,-6.968241940280248e+16
5145.0,-211054222832.93546,-6.981024293704788e+16
5150.0,-211453956534.7898,-6.9942462546122776e+16
5155.0,-211866015958.4354,-7.007875912471325e+16
5160.0,-212289374566.50366,-7.021879312584352e+16
5165.0,-212722949353.4074,-7.03622063245886e+16
5170.0,-213165606645.0325,-7.050862373643382e+16
5175.0,-213616168323.3751,-7.0657655676193304e+16
5180.0,-214073418429.20135,-7.08088999419666e+16
5185.0,-214536110091.68088,-7.096194410724829e+16
5190.0,-215002972730.0529,-7.1116367903017496e+16
5195.0,-215472719468.76758,-7.1271745670438504e+16
5200.0,-215944054704.26553,-7.142764886371859e+16
5205.0,-216415681758.68954,-7.158364858172039e+16
5210.0,-216886310553.45627,-7.173931810614323e+16
5215.0,-217354665233.85483,-7.189423542350583e+16
5220.0,-217819491674.8008,-7.204798570781873e+16
5225.0,-218279564797.6623,-7.220016374076522e+16
5230.0,-218733695628.79333,-7.235037624644702e+16
5235.0,-219180738032.12848,-7.249824411831942e+16
5240.0,-219619595050.94714,-7.264340451685174e+16
5245.0,-220049224797.73074,-7.278551281771094e+16
5250.0,-220468645835.87064,-7.29242443918649e+16
5255.0,-220876942002.79736,-7.305929620092528e+16
5260.0,-221273266630.79816,-7.3190388193264e+16
5265.0,-221656846129.24976,-7.331726448890568e+16
5270.0,-222026982900.07544,-7.34396943438711e+16
5275.0,-222383057566.77036,-7.355747288747019e+16
5280.0,-222724530506.1606,-7.367042162896082e+16
5285.0,-223050942680.99615,-7.377838873294488e+16
5290.0,-223361915780.36237,-7.388124906581218e+16
5295.0,-223657151683.5737,-7.397890401841285e+16
5300.0,-223936431271.53342,-7.407128111289182e+16
5305.0,-224199612617.36807,-7.415833340420637e+16
5310.0,-224446628595.33667,-7.424003868922674e+16
5315.0,-224677483953.44867,-7.43163985384484e+16
5320.0,-224892251900.7855,-7.43874371671829e+16
5325.0,-225091070265.1119,-7.445320016461394e+16
