,Vo,Mo
2720.0,-52787352746.82589,-1.9742469927312884e+16
2725.0,-52627629352.13606,-1.9682733377698892e+16
2730.0,-52467225876.12012,-1.962274247766893e+16
2735.0,-52306162504.6689,-1.9562504776746172e+16
2740.0,-52144442276.8144,-1.9502021411528588e+16
2745.0,-51982051116.98744,-1.9441287117753304e+16
2750.0,-51818958118.32142,-1.9380290336252212e+16
2755.0,-51655116082.48325,-1.931901341484874e+16
2760.0,-51490462317.21477,-1.9257432906638324e+16
2765.0,-51324919687.776276,-1.919551996322833e+16
2770.0,-51158397913.243126,-1.913324081955293e+16
2775.0,-50990795093.580154,-1.907055736499898e+16
2780.0,-50821999448.8377,-1.90074277938653e+16
2785.0,-50651891247.686356,-1.89438073266347e+16
2790.0,-50480344898.906044,-1.8879648992190864e+16
2795.0,-50307231176.61803,-1.8814904460055144e+16
2800.0,-50132419548.18955,-1.8749524911022896e+16
2805.0,-49955780572.74376,-1.868346193420617e+16
2810.0,-49777188337.79726,-1.8616668438336176e+16
2815.0,-49596522901.556885,-1.8549099565182276e+16
2820.0,-49413672708.83633,-1.8480713593104788e+16
2825.0,-49228536949.44617,-1.8411472819092868e+16
2830.0,-49041027829.25772,-1.834134440814239e+16
2835.0,-48851072725.839966,-1.8270301199464148e+16
2840.0,-48658616202.46291,-1.8198322459721132e+16
2845.0,-48463621856.26693,-1.812539457424383e+16
2850.0,-48266073978.57479,-1.8051511667986976e+16
2855.0,-48065979007.75767,-1.7976676148901368e+16
2860.0,-47863366757.76604,-1.79008991674045e+16
2865.0,-47658291408.38872,-1.7824200986737384e+16
2870.0,-47450832246.47606,-1.774661126018205e+16
2875.0,-47241094150.606895,-1.766816921232698e+16
2880.0,-47029207814.76135,-1.7588923722720748e+16
2885.0,-46815329709.33878,-1.7508933311292708e+16
2890.0,-46599641780.29402,-1.7428266025829964e+16
2895.0,-46382350889.252525,-1.7346999232580446e+16
2900.0,-46163687999.25854,-1.7265219311722696e+16
2905.0,-45943907112.48014,-1.7183021260067574e+16
2910.0,-45723283967.99544,-1.7100508204030294e+16
2915.0,-45502114509.94526,-1.7017790826719528e+16
2920.0,-45280713138.94526,-1.693498671396553e+16
2925.0,-45059410762.59565,-1.6852219625210776e+16
2930.0,-44838552663.99238,-1.676961869633315e+16
2935.0,-44618496210.13035,-1.6687317582588752e+16
2940.0,-44399608424.88677,-1.6605453550907656e+16
2945.0,-44182263453.81582,-1.6524166531727118e+16
2950.0,-43966839950.1623,-1.64435981413607e+16
2955.0,-43753718413.09548,-1.6363890686497714e+16
2960.0,-43543278509.93557,-1.6285186162715904e+16
2965.0,-43335896413.97434,-1.6207625258826406e+16
2970.0,-43131942188.44785,-1.61313463784795e+16
2975.0,-42931777245.51448,-1.6056484689822418e+16
2980.0,-42735751906.95982,-1.5983171213202976e+16
2985.0,-42544203090.92001,-1.5911531956004086e+16
2990.0,-42357452146.187515,-1.5841687102674132e+16
2995.0,-42175802852.613365,-1.57737502668774e+16
3000.0,-41999539602.83104,-1.570782781145881e+16
3005.0,-41828925777.19376,-1.5644018240670468e+16
3010.0,-41664202320.621506,-1.5582411667912444e+16
3015.0,-41505586527.09021,-1.5523089361131738e+16
3020.0,-41353271034.78448,-1.5466123367009396e+16
3025.0,-41207423032.47112,-1.5411576214144202e+16
3030.0,-41068183675.426605,-1.5359500694609554e+16
3035.0,-40935667707.257,-1.530993972251412e+16
3040.0,-40809963282.1763,-1.5262926267533936e+16
3045.0,-40691131980.747536,-1.521848336079958e+16
3050.0,-40579209010.73232,-1.517662417001389e+16
3055.0,-40474203583.52793,-1.5137352140239448e+16
3060.0,-40376099455.68745,-1.5100661196427108e+16
3065.0,-40284855624.20736,-1.5066536003453554e+16
3070.0,-40200407163.61857,-1.5034952279193346e+16
3075.0,-40122666192.42132,-1.5005877155965574e+16
3080.0,-40051522956.05141,-1.4979269585563228e+16
3085.0,-39986847013.344864,-1.4955080782990982e+16
3090.0,-39928488513.3709,-1.493325470400072e+16
3095.0,-39876279549.51894,-1.4913728551520086e+16
3100.0,-39830035577.844795,-1.4896433306113954e+16
3105.0,-39789556886.894844,-1.4881294275698672e+16
3110.0,-39754630106.52591,-1.4868231659840694e+16
3115.0,-39725029743.61341,-1.4857161124111418e+16
3120.0,-39700519732.98289,-1.48479943801356e+16
3125.0,-39680854992.40166,-1.484063976715822e+16
3130.0,-39665782971.02003,-1.483500283116149e+16
3135.0,-39655045181.247604,-1.4830986897786604e+16
3140.0,-39648378704.68247,-1.4828493635551248e+16
3145.0,-39645517663.371956,-1.4827423606101114e+16
3150.0,-39646194648.36699,-1.4827676798489256e+16
3155.0,-39650142098.23157,-1.482915314473861e+16
3160.0,-39657093620.87812,-1.483175301420842e+16
3165.0,-39666785252.81361,-1.483537768455229e+16
3170.0,-39678956650.59447,-1.4839929787322332e+16
3175.0,-39693352209.99658,-1.4845313726538724e+16
3180.0,-39709722109.10486,-1.4851436068805218e+16
3185.0,-39727823272.21127,-1.485820590380702e+16
3190.0,-39747420252.07786,-1.4865535174277122e+16
3195.0,-39768286028.76751,-1.487333897475905e+16
3200.0,-39790202723.86892,-1.4881535818726978e+16
3205.0,-39812962229.539085,-1.489004787384762e+16
3210.0,-39836366752.35608,-1.4898801165381176e+16
3215.0,-39860229272.51367,-1.4907725747920114e+16
3220.0,-39884373919.39718,-1.4916755845854548e+16
3225.0,-39908636265.05447,-1.4925829963130374e+16
3230.0,-39932863537.51693,-1.4934890963031332e+16
3235.0,-39956914756.3321,-1.4943886118868208e+16
3240.0,-39980660793.04099,-1.4952767136597334e+16
3245.0,-40003984359.66989,-1.4961490150516542e+16
3250.0,-40026779928.608116,-1.4970015693299438e+16
3255.0,-40048953587.50987,-1.4978308641728694e+16
3260.0,-40070422833.09099,-1.498633813957603e+16
3265.0,-40091116307.88998,-1.4994077499150852e+16
3270.0,-40110973484.2285,-1.500150408310146e+16
3275.0,-40129944299.740135,-1.5008599168102814e+16
3280.0,-40147988748.93856,-1.5015347792103022e+16
3285.0,-40165076435.36906,-1.5021738586828028e+16
3290.0,-40181186088.93078,-1.5027763597260112e+16
3295.0,-40196305052.97336,-1.5033418089812038e+16
3300.0,-40210428745.76169,-1.5038700350914874e+16
3305.0,-40223560100.86758,-1.5043611477724476e+16
3310.0,-40235708990.98892,-1.5048155162629858e+16
3315.0,-40246891639.61699,-1.5052337473216756e+16
3320.0,-40257130024.87127,-1.5056166629301856e+16
3325.0,-40266451279.70208,-1.5059652778608578e+16
3330.0,-40274887092.52308,-1.5062807772603632e+16
3335.0,-40282473112.18235,-1.50656449439562e+16
3340.0,-40289248361.01188,-1.5068178887018446e+16
3345.0,-40295254659.51293,-1.5070425242657838e+16
3350.0,-40300536066.04025,-1.5072400488699056e+16
3355.0,-40305138334.64218,-1.5074121737156178e+16
3360.0,-40309108393.99824,-1.5075606539355344e+16
3365.0,-40312493850.171234,-1.5076872699964042e+16
3370.0,-40315342515.65883,-1.5077938100856406e+16
3375.0,-40317701966.99059,-1.5078820535654482e+16
3380.0,-40319619132.871506,-1.5079537555693946e+16
3385.0,-40321139914.62376,-1.5080106328069288e+16
3390.0,-40322308840.423805,-1.5080543506318506e+16
3395.0,-40323168754.575134,-1.50808651142111e+16
3400.0,-40323760542.796,-1.5081086443005704e+16
3405.0,-40324122894.23948,-1.5081221962445566e+16
3410.0,-40324292100.6983,-1.5081285245661168e+16
3415.0,-40324301893.18167,-1.5081288908049946e+16
3420.0,-40324183315.78422,-1.50812445601033e+16
3425.0,-40323964636.50069,-1.5081162774051258e+16
3430.0,-40323671294.37178,-1.5081053064095048e+16
3435.0,-40323325882.07967,-1.5080923879897798e+16
3440.0,-40322948162.8439,-1.5080782612903622e+16
3445.0,-40322555120.20153,-1.5080635614955374e+16
3450.0,-40322161038.98836,-1.5080488228581648e+16
3455.0,-40321777615.572296,-1.508034482822404e+16
3460.0,-40321414095.123665,-1.5080208871576252e+16
3465.0,-40321077433.442474,-1.5080082960107488e+16
3470.0,-40320772480.597946,-1.5079968907743632e+16
3475.0,-40320502183.37138,-1.5079867816580898e+16
3480.0,-40320267803.23016,-1.5079780158408084e+16
