,Vo,Mo
2620.0,-1159297138635.7107,-6.761020912523465e+16
2625.0,-1163052591598.428,-6.782922714202031e+16
2630.0,-1166822370032.1714,-6.804908062027624e+16
2635.0,-1170598087727.4507,-6.826928047626493e+16
2640.0,-1174371293623.4033,-6.848933384411688e+16
2645.0,-1178133512954.968,-6.870874647553374e+16
2650.0,-1181876287613.549,-6.8927025093622184e+16
2655.0,-1185591215354.712,-6.914367967948681e+16
2660.0,-1189269987574.729,-6.93582256753582e+16
2665.0,-1192904425468.606,-6.9570186093329096e+16
2670.0,-1196486514470.9636,-6.97790935239466e+16
2675.0,-1200008436959.4768,-6.998449204347669e+16
2680.0,-1203462603256.2456,-7.018593902190425e+16
2685.0,-1206841680985.1284,-7.0383006835052696e+16
2690.0,-1210138622831.994,-7.057528448356189e+16
2695.0,-1213346692719.6755,-7.076237911941147e+16
2700.0,-1216459490363.409,-7.094391747799401e+16
2705.0,-1219470974126.7593,-7.11195472110726e+16
2710.0,-1222375482060.2048,-7.128893811375115e+16
2715.0,-1225167750979.852,-7.145178323714498e+16
2720.0,-1227842933435.4893,-7.1607799877957736e+16
2725.0,-1230396612426.432,-7.17567304367095e+16
2730.0,-1232824813748.0305,-7.189834313778514e+16
2735.0,-1235124015885.8076,-7.20324326064603e+16
2740.0,-1237291157411.917,-7.215882030026299e+16
2745.0,-1239323641875.8655,-7.227735479420048e+16
2750.0,-1241219340216.1284,-7.23879119214046e+16
2755.0,-1242976590750.279,-7.249039477255627e+16
2760.0,-1244594196827.9297,-7.258473355900486e+16
2765.0,-1246071422252.8892,-7.26708853457885e+16
2770.0,-1247407984598.6846,-7.274883366179528e+16
2775.0,-1248604046555.4124,-7.281858799511165e+16
2780.0,-1249660205456.2983,-7.288018318221133e+16
2785.0,-1250577481139.8699,-7.293367870007722e+16
2790.0,-1251357302308.7903,-7.297915787064864e+16
2795.0,-1252001491549.5735,-7.301672698717112e+16
2800.0,-1252512249179.0088,-7.304651437211979e+16
2805.0,-1252892136083.4976,-7.306866937638958e+16
2810.0,-1253144055716.9602,-7.308336132941312e+16
2815.0,-1253271235421.5347,-7.30907784497839e+16
2820.0,-1253277207231.9363,-7.309112672576653e+16
2825.0,-1253165788315.9604,-7.308462877458682e+16
2830.0,-1252941061186.089,-7.307152268837272e+16
2835.0,-1252607353789.6113,-7.305206087301014e+16
2840.0,-1252169219552.0457,-7.30265088842753e+16
2845.0,-1251631417418.6619,-7.299514426385635e+16
2850.0,-1250998891917.058,-7.295825537660283e+16
2855.0,-1250276753251.1206,-7.291614024960536e+16
2860.0,-1249470257431.3135,-7.28691054133942e+16
2865.0,-1248584786444.864,-7.281746474546446e+16
2870.0,-1247625828469.2805,-7.276153831632845e+16
2875.0,-1246598958132.3425,-7.270165123827822e+16
2880.0,-1245509816820.7788,-7.263813251698782e+16
2885.0,-1244364093038.4062,-7.257131390599986e+16
2890.0,-1243167502812.7263,-7.25015287640382e+16
2895.0,-1241925770147.0183,-7.242911091497411e+16
2900.0,-1240644607513.012,-7.235439351015885e+16
2905.0,-1239329696377.3672,-7.227770789272806e+16
2910.0,-1237986667753.769,-7.21993824633998e+16
2915.0,-1236621082771.8174,-7.211974154725238e+16
2920.0,-1235238413254.4192,-7.203910426099773e+16
2925.0,-1233844022297.241,-7.195778338037509e+16
2930.0,-1232443144847.1753,-7.187608420748727e+16
2935.0,-1231040868282.1035,-7.179430343821227e+16
2940.0,-1229642113001.9438,-7.171272803027336e+16
2945.0,-1228251613051.4768,-7.1631634073162136e+16
2950.0,-1226873896808.8274,-7.155128566189081e+16
2955.0,-1225513267789.612,-7.147193377749017e+16
2960.0,-1224173785635.008,-7.139381517823366e+16
2965.0,-1222859247371.6753,-7.131715130671611e+16
2970.0,-1221573169052.1562,-7.124214721912174e+16
2975.0,-1220318767905.6826,-7.116899054425941e+16
2980.0,-1219098945150.324,-7.109785048116689e+16
2985.0,-1217916269636.6636,-7.102887684521022e+16
2990.0,-1216772962510.207,-7.096219917359527e+16
2995.0,-1215670883095.5247,-7.089792590213101e+16
3000.0,-1214611516221.477,-7.083614362603654e+16
3005.0,-1213595961224.6853,-7.077691645862365e+16
3010.0,-1212624922886.4607,-7.072028550273839e+16
3015.0,-1211698704572.1963,-7.066626845065049e+16
3020.0,-1210817203845.207,-7.061485932825247e+16
3025.0,-1209979910814.5054,-7.056602839870196e+16
3030.0,-1209185909448.1426,-7.051972223901567e+16
3035.0,-1208433882043.9124,-7.047586400080097e+16
3040.0,-1207722117001.047,-7.0434353863501064e+16
3045.0,-1207048519982.6917,-7.039506968539058e+16
3050.0,-1206410628501.3992,-7.035786785420159e+16
3055.0,-1205805629899.9214,-7.0322584335763416e+16
3060.0,-1205230382638.2231,-7.0289035915461176e+16
3065.0,-1204681440736.7415,-7.025702162376676e+16
3070.0,-1204155081169.3083,-7.022632433379406e+16
3075.0,-1203647333951.425,-7.01967125160471e+16
3080.0,-1203154014632.4724,-7.0167942133365784e+16
3085.0,-1202670758871.1714,-7.013975865736671e+16
3090.0,-1202193058747.613,-7.011189918616079e+16
3095.0,-1201716300440.0105,-7.0084094641661416e+16
3100.0,-1201235802870.148,-7.005607202338702e+16
3105.0,-1200746856899.3904,-7.0027556694372456e+16
3110.0,-1200244764638.1968,-6.999827467369964e+16
3115.0,-1199724878418.9912,-6.996795490939556e+16
3120.0,-1199182638980.0017,-6.99363315053137e+16
3125.0,-1198613612420.7239,-6.990314587637662e+16
3130.0,-1198013525517.9973,-6.98681488082096e+16
3135.0,-1197378299031.0994,-6.983110239949371e+16
3140.0,-1196704078669.659,-6.9791781868014504e+16
3145.0,-1195987263445.5347,-6.974997720414358e+16
3150.0,-1195224531176.3025,-6.970549465820196e+16
3155.0,-1194412860952.4475,-6.965815805074674e+16
3160.0,-1193549552423.3794,-6.960780989733148e+16
3165.0,-1192632241800.4675,-6.955431234180327e+16
3170.0,-1191658914519.4294,-6.949754789477313e+16
3175.0,-1190627914549.483,-6.943741997652585e+16
3180.0,-1189537950381.3335,-6.937385326623938e+16
3185.0,-1188388097768.4526,-6.930679386185616e+16
3190.0,-1187177799335.376,-6.923620925723912e+16
3195.0,-1185906861203.849,-6.916208814540849e+16
3200.0,-1184575446824.2751,-6.908444005879173e+16
3205.0,-1183184068236.9543,-6.9003294859579176e+16
3210.0,-1181733575024.4978,-6.891870209542871e+16
3215.0,-1180225141250.938,-6.883073023775471e+16
3220.0,-1178660250710.1045,-6.873946582141329e+16
3225.0,-1177040680821.4307,-6.864501250550584e+16
3230.0,-1175368485513.5095,-6.854749007514787e+16
3235.0,-1173645977424.9373,-6.8447033403422344e+16
3240.0,-1171875709730.1238,-6.8343791391460824e+16
3245.0,-1170060457867.208,-6.8237925902815576e+16
3250.0,-1168203201408.899,-6.812961070616699e+16
3255.0,-1166307106277.578,-6.8019030438108344e+16
3260.0,-1164375507465.5042,-6.79063795953882e+16
3265.0,-1162411892380.9272,-6.779186156365568e+16
3270.0,-1160419884902.099,-6.7675687687490424e+16
3275.0,-1158403230184.1187,-6.75580763843378e+16
3280.0,-1156365780229.3047,-6.743925230297305e+16
3285.0,-1154311480201.686,-6.731944552536233e+16
3290.0,-1152244355440.8306,-6.719889080930923e+16
3295.0,-1150168499109.3142,-6.70778268680552e+16
3300.0,-1148088060391.2283,-6.6956495682016424e+16
3305.0,-1146007233145.9763,-6.6835141837073336e+16
3310.0,-1143930244912.0488,-6.671401188327068e+16
3315.0,-1141861346149.431,-6.659335370743482e+16
3320.0,-1139804799607.0195,-6.6473415913081384e+16
3325.0,-1137764869702.9536,-6.635444720107626e+16
3330.0,-1135745811810.6282,-6.623669574479584e+16
3335.0,-1133751861350.5571,-6.61204085539645e+16
3340.0,-1131787222597.624,-6.600583082189343e+16
3345.0,-1129856057125.0127,-6.5893205251530744e+16
3350.0,-1127962471821.2405,-6.5782771356614744e+16
3355.0,-1126110506435.8076,-6.56747647353363e+16
3360.0,-1124304120631.2107,-6.5569416315212216e+16
3365.0,-1122547180542.6897,-6.546695156924966e+16
3370.0,-1120843444870.553,-6.536758970485065e+16
3375.0,-1119196550552.6619,-6.527154282823124e+16
3380.0,-1117609998086.598,-6.517901508841039e+16
3385.0,-1116087136591.0679,-6.509020180599109e+16
3390.0,-1114631148711.9668,-6.50052885928819e+16
3395.0,-1113245035488.5798,-6.4924450469693976e+16
3400.0,-1111931601300.528,-6.48478509878468e+16
3405.0,-1110693439018.9226,-6.477564136358357e+16
3410.0,-1109532915488.1675,-6.470795963126993e+16
3415.0,-1108452157468.9426,-6.464492982358874e+16
3420.0,-1107453038178.098,-6.458666118654667e+16
3425.0,-1106537164566.9956,-6.453324743754718e+16
3430.0,-1105705865485.3828,-6.448476607510752e+16
3435.0,-1104960180882.2183,-6.444127774905097e+16
3440.0,-1104300852197.1255,-6.440282570013637e+16
3445.0,-1103728314095.444,-6.43694352780463e+16
3450.0,-1103242687695.3718,-6.434111354639409e+16
3455.0,-1102843775426.9065,-6.431784898289718e+16
3460.0,-1102531057649.0403,-6.4299611282092024e+16
3465.0,-1102303691134.0361,-6.4286351266936984e+16
3470.0,-1102160509506.0164,-6.427800091439087e+16
3475.0,-1102100025696.882,-6.427447349864217e+16
3480.0,-1102120436457.8022,-6.427566385421902e+16
3485.0,-1102219628940.8457,-6.428144875983013e+16
3490.0,-1102395189343.442,-6.429168744250953e+16
3495.0,-1102644413588.223,-6.430622220046516e+16
3500.0,-1102964319992.3584,-6.432487914195434e+16
3505.0,-1103351663863.5447,-6.434746903652193e+16
3510.0,-1103802953944.2913,-6.4373788274031064e+16
3515.0,-1104314470611.8215,-6.440361992608144e+16
3520.0,-1104882285727.6514,-6.443673490363662e+16
3525.0,-1105502284018.4897,-6.447289320395832e+16
3530.0,-1106170185858.2734,-6.4511845239254504e+16
3535.0,-1106881571309.482,-6.4553333238768984e+16
3540.0,-1107631905270.0417,-6.459709271534884e+16
3545.0,-1108416563559.8645,-6.4642853986811304e+16
3550.0,-1109230859768.3662,-6.469034374169112e+16
3555.0,-1110070072671.346,-6.47392866381929e+16
3560.0,-1110929474012.6267,-6.478940692441639e+16
3565.0,-1111804356433.3596,-6.484043006719354e+16
3570.0,-1112690061320.6182,-6.489208437621845e+16
3575.0,-1113582006337.9092,-6.494410260962686e+16
3580.0,-1114475712394.7031,-6.499622354685909e+16
3585.0,-1115366829810.9644,-6.504819351457544e+16
3590.0,-1116251163436.2815,-6.5099767851603944e+16
3595.0,-1117124696491.1504,-6.515071229936389e+16
3600.0,-1117983612909.496,-6.520080430488181e+16
3605.0,-1118824317975.9292,-6.5249834224356184e+16
3610.0,-1119643457068.0015,-6.529760641620585e+16
3615.0,-1120437932332.5269,-6.534394021363297e+16
3620.0,-1121204917145.4348,-6.538867076792175e+16
3625.0,-1121941868226.2576,-6.543164975495534e+16
3630.0,-1122646535300.8306,-6.547274593874443e+16
3635.0,-1123316968228.7844,-6.551184558710271e+16
3640.0,-1123951521535.622,-6.554885273595748e+16
3645.0,-1124548856312.2056,-6.558368930012783e+16
3650.0,-1125107939467.0137,-6.561629502971624e+16
3655.0,-1125628040338.136,-6.564662731252009e+16
3660.0,-1126108724692.438,-6.5674660824062984e+16
3665.0,-1126549846158.5273,-6.570038702796532e+16
3670.0,-1126951535158.243,-6.572381353042873e+16
3675.0,-1127314185418.5903,-6.574496329361219e+16
3680.0,-1127638438162.542,-6.576387371363945e+16
3685.0,-1127925164092.8818,-6.578059556989687e+16
3690.0,-1128175443298.1138,-6.5795191853146e+16
3695.0,-1128390543223.0022,-6.580773648076549e+16
3700.0,-1128571894858.188,-6.581831290812952e+16
3705.0,-1128721067313.2334,-6.582701264570777e+16
3710.0,-1128839740945.5994,-6.583393369194736e+16
3715.0,-1128929679225.1152,-6.583917889240872e+16
3720.0,-1128992699520.3193,-6.584285423602502e+16
3725.0,-1129030643000.2544,-6.584506709977484e+16
3730.0,-1129045343853.1492,-6.5845924453515656e+16
3735.0,-1129038598032.055,-6.584553103722945e+16
3740.0,-1129012131746.875,-6.584398752347774e+16
3745.0,-1128967569932.1687,-6.584138867844408e+16
3750.0,-1128906404930.29,-6.583782153553452e+16
3755.0,-1128829965639.2546,-6.583336359608133e+16
3760.0,-1128739387383.6494,-6.582808107221444e+16
3765.0,-1128635582774.3054,-6.582202718739749e+16
3770.0,-1128519213827.8281,-6.5815240550438936e+16
3775.0,-1128390665619.845,-6.580774361894935e+16
3780.0,-1128250021745.3054,-6.579954126818621e+16
3785.0,-1128097041854.8347,-6.579061948097396e+16
3790.0,-1127931141527.703,-6.5780944173895624e+16
3795.0,-1127751374729.5732,-6.577046017422872e+16
3800.0,-1127556419087.087,-6.5759090361158904e+16
3805.0,-1127344564191.814,-6.57467349836666e+16
3810.0,-1127113703123.4817,-6.573327116616146e+16
3815.0,-1126861327356.9102,-6.5718552611455e+16
3820.0,-1126584525189.0317,-6.570240950902433e+16
3825.0,-1126279983792.0586,-6.5684648654752856e+16
3830.0,-1125943994967.0789,-6.566505378648004e+16
3835.0,-1125572464640.2205,-6.5643386137817656e+16
3840.0,-1125160926112.0503,-6.5619385210854776e+16
3845.0,-1124704557040.6858,-6.559276976661279e+16
3850.0,-1124198200110.329,-6.55632390304344e+16
3855.0,-1123636387309.6365,-6.553047410789799e+16
3860.0,-1123013367718.3696,-6.549413960533531e+16
3865.0,-1122323138675.8984,-6.54538854475784e+16
3870.0,-1121559480180.775,-6.54093488841428e+16
3875.0,-1120715992346.2776,-6.536015667363491e+16
3880.0,-1119786135712.0017,-6.530592743472394e+16
3885.0,-1118763274185.8286,-6.524627415051753e+16
3890.0,-1117640720363.6646,-6.518080681160892e+16
3895.0,-1116411782946.1743,-6.510913518142088e+16
3900.0,-1115069815943.306,-6.503087166581361e+16
3905.0,-1113608269330.7837,-6.494563426737131e+16
3910.0,-1112020740800.153,-6.485304960346492e+16
3915.0,-1110301028226.175,-6.4752755966150536e+16
3920.0,-1108443182461.3943,-6.464440640114852e+16
3925.0,-1106441560056.2698,-6.4527671782481656e+16
3930.0,-1104290875493.7405,-6.440224385879495e+16
3935.0,-1101986252519.3875,-6.426783824693067e+16
3940.0,-1099523274142.4001,-6.412419734798478e+16
3945.0,-1096898030878.2356,-6.39710931608187e+16
3950.0,-1094107166801.5468,-6.380832996786621e+16
3955.0,-1091147922978.8026,-6.363574686812378e+16
3960.0,-1088018177855.1316,-6.345322013251127e+16
3965.0,-1084716484179.639,-6.326066535735655e+16
3970.0,-1081242102067.3721,-6.3058039392569144e+16
3975.0,-1077595027814.0756,-6.284534202211689e+16
3980.0,-1073776018102.4115,-6.262261737573264e+16
3985.0,-1069786609266.0115,-6.238995505239379e+16
3990.0,-1065629131311.1078,-6.214749093806381e+16
3995.0,-1061306716434.8406,-6.1895407702479896e+16
4000.0,-1056823301824.7166,-6.1633934962417464e+16
4005.0,-1052183626575.1183,-6.1363349101860904e+16
4010.0,-1047393222614.2178,-6.1083972742861176e+16
4015.0,-1042458399598.0333,-6.0796173864557304e+16
4020.0,-1037386223797.2428,-6.05003645718552e+16
4025.0,-1032184491075.9025,-6.019699951954663e+16
4030.0,-1026861694137.8577,-5.9886574002119864e+16
4035.0,-1021426984293.2518,-5.956962172398244e+16
4040.0,-1015890128069.5848,-5.924671226901819e+16
4045.0,-1010261459055.0455,-5.891844829209026e+16
4050.0,-1004551825414.6404,-5.858546245818182e+16
4055.0,-998772533562.5911,-5.824841415737031e+16
4060.0,-992935288508.7478,-5.790798602583017e+16
4065.0,-987052131422.9847,-5.756488030458847e+16
4070.0,-981135374979.9274,-5.721981506882936e+16
4075.0,-975197537057.197,-5.687352036117573e+16
4080.0,-969251273364.0706,-5.65267342625926e+16
4085.0,-963309309574.505,-5.618019893438514e+16
4090.0,-957384373529.2943,-5.583465666422844e+16
4095.0,-951489128056.8801,-5.549084594827725e+16
4100.0,-945636104940.6772,-5.5149497640140296e+16
4105.0,-939837640531.7979,-5.4811331195814456e+16
4110.0,-934105813469.2675,-5.447705104152768e+16
4115.0,-928452384926.2297,-5.414734308889772e+16
4120.0,-922888741752.7965,-5.382287141902309e+16
4125.0,-917425842836.7605,-5.350427515423987e+16
4130.0,-912074168954.336,-5.319216553341688e+16
4135.0,-906843676336.3302,-5.2887123203934776e+16
4140.0,-901743754134.0809,-5.25896957410996e+16
4145.0,-896783185938.5942,-5.230039540393882e+16
4150.0,-891970115488.1917,-5.2019697135271336e+16
4155.0,-887312016692.3475,-5.174803681349771e+16
4160.0,-882815668095.0967,-5.148580976330604e+16
4165.0,-878487131891.3992,-5.12333695319064e+16
4170.0,-874331737587.1793,-5.0991026936084296e+16
4175.0,-870354070356.8048,-5.0759049383208856e+16
4180.0,-866557964104.7723,-5.053766046659032e+16
4185.0,-862946499188.0123,-5.032703983264488e+16
4190.0,-859522004706.7399,-5.012732331449707e+16
4195.0,-856286065227.7654,-4.993860332408328e+16
4200.0,-853239531765.4976,-4.9760929492563816e+16
4205.0,-850382536812.5876,-4.959430954691011e+16
4210.0,-847714513183.9789,-4.943871040888965e+16
4215.0,-845234216414.693,-4.92940595013049e+16
4220.0,-842939750432.6902,-4.91602462452345e+16
4225.0,-840828596213.2927,-4.903712373115923e+16
4230.0,-838897643110.7036,-4.892451054621623e+16
4235.0,-837143222554.7916,-4.882219273939545e+16
4240.0,-835561143797.3093,-4.872992590625908e+16
4245.0,-834146731390.758,-4.8647437374709016e+16
4250.0,-832894864084.9972,-4.857442847343704e+16
4255.0,-831800014831.1129,-4.8510576864950504e+16
4260.0,-830856291588.8042,-4.845553892545906e+16
4265.0,-830057478642.3395,-4.840895215442124e+16
4270.0,-829397078140.7645,-4.8370437597169384e+16
4275.0,-828868351590.2708,-4.833960226474459e+16
4280.0,-828464361040.2377,-4.831604153586666e+16
4285.0,-828178009719.246,-4.8299341526826424e+16
4290.0,-828002081893.1049,-4.828908141600587e+16
4295.0,-827929281733.4628,-4.828483571069555e+16
4300.0,-827952271002.6996,-4.828617644487744e+16
4305.0,-828063705378.3464,-4.829267529766516e+16
4310.0,-828256269258.0995,-4.830390562313236e+16
4315.0,-828522708904.4291,-4.83194443833063e+16
4320.0,-828855863805.695,-4.8338873977148136e+16
4325.0,-829248696148.4412,-4.836178395937709e+16
4330.0,-829694318313.0349,-4.838777264401619e+16
4335.0,-830186018321.9268,-4.841644858853477e+16
4340.0,-830717283186.4514,-4.844743195543385e+16
4345.0,-831281820114.1635,-4.848035574905802e+16
4350.0,-831873575554.1486,-4.8514866926317944e+16
4355.0,-832486752072.4807,-4.855062738086707e+16
4360.0,-833115823063.9733,-4.858731480109092e+16
4365.0,-833755545319.5259,-4.862462340303475e+16
4370.0,-834400969480.6852,-4.866226454011356e+16
4375.0,-835047448424.4536,-4.8699967192114136e+16
4380.0,-835690643631.908,-4.873747833661287e+16
4385.0,-836326529603.7755,-4.8774563206492184e+16
4390.0,-836951396394.7863,-4.881100543774393e+16
4395.0,-837561850346.3444,-4.88466071121988e+16
4400.0,-838154813103.8682,-4.888118870021759e+16
4405.0,-838727519011.0251,-4.8914588908722984e+16
4410.0,-839277510978.069,-4.8946664440240984e+16
4415.0,-839802634925.5818,-4.897728966885993e+16
4420.0,-840301032908.1581,-4.900635623920378e+16
4425.0,-840771135024.9811,-4.90337725946569e+16
4430.0,-841211650225.8474,-4.905946344117142e+16
4435.0,-841621556122.0538,-4.908336915303818e+16
4440.0,-842000087911.681,-4.910544512700923e+16
4445.0,-842346726528.2651,-4.9125661091128424e+16
4450.0,-842661186120.6487,-4.914400037455623e+16
4455.0,-842943400970.0184,-4.916045914457147e+16
4460.0,-843193511947.805,-4.917504561679599e+16
4465.0,-843411852615.2755,-4.918777924452287e+16
4470.0,-843598935062.3524,-4.919868989283639e+16
4475.0,-843755435579.4913,-4.920781700299594e+16
4480.0,-843882180252.3727,-4.921520875231837e+16
4485.0,-843980130564.7755,-4.922092121453771e+16
4490.0,-844050369090.3408,-4.922501752534868e+16
4495.0,-844094085349.0374,-4.922756705755586e+16
4500.0,-844112561899.0676,-4.9228644609953624e+16
4505.0,-844107160729.7344,-4.9228329613758104e+16
4510.0,-844079310015.4563,-4.9226705360101416e+16
4515.0,-844030491285.7393,-4.922385825178431e+16
4520.0,-843962227060.4852,-4.92198770821675e+16
4525.0,-843876068994.612,-4.921485234376578e+16
4530.0,-843773586570.5784,-4.920887556879613e+16
4535.0,-843656356372.1063,-4.920203870362124e+16
4540.0,-843525951967.1833,-4.919443351872613e+16
4545.0,-843383934423.339,-4.918615105556913e+16
4550.0,-843231843473.254,-4.917728111136018e+16
4555.0,-843071189343.987,-4.916791176254133e+16
4560.0,-842903445258.5212,-4.915812892747696e+16
4565.0,-842730040613.9536,-4.914801596860578e+16
4570.0,-842552354836.4901,-4.9137653334064104e+16
4575.0,-842371711909.4769,-4.9127118238560696e+16
4580.0,-842189375567.0171,-4.911648438306843e+16
4585.0,-842006545142.2764,-4.910582171269756e+16
4590.0,-841824352056.4114,-4.909519621192991e+16
4595.0,-841643856931.1222,-4.908466973622305e+16
4600.0,-841466047305.1838,-4.907429987883832e+16
4605.0,-841291835932.9126,-4.9064139871607464e+16
4610.0,-841122059640.398,-4.905423851822801e+16
4615.0,-840957478713.4578,-4.9044640158568856e+16
4620.0,-840798776789.671,-4.903538466237362e+16
4625.0,-840646561225.474,-4.902650745066964e+16
4630.0,-840501363908.199,-4.901803954312617e+16
4635.0,-840363642482.0585,-4.901000762955365e+16
4640.0,-840233781956.4297,-4.9002434163698984e+16
4645.0,-840112096664.3745,-4.899533747746632e+16
4650.0,-839998832539.1091,-4.898873191368085e+16
4655.0,-839894169676.1302,-4.898262797551192e+16
4660.0,-839798225148.8721,-4.8977032490682216e+16
4665.0,-839711056046.1229,-4.897194878860989e+16
4670.0,-839632662699.944,-4.896737688866073e+16
4675.0,-839562992073.497,-4.8963313697726344e+16
4680.0,-839501941278.997,-4.89597532153911e+16
4685.0,-839449361196.936,-4.895668674500531e+16
4690.0,-839405060168.7747,-4.8954103109042936e+16
4695.0,-839368807736.4403,-4.89519888671892e+16
4700.0,-839340338403.2168,-4.895032853567561e+16
4705.0,-839319355391.9127,-4.894910480645635e+16
4710.0,-839305534377.5873,-4.89482987649009e+16
4715.0,-839298527173.5332,-4.8947890104760456e+16
4720.0,-839297965350.696,-4.894785733925259e+16
4725.0,-839303463772.2131,-4.894817800719547e+16
4730.0,-839314624026.278,-4.894882887321253e+16
4735.0,-839331037742.0732,-4.894978612111771e+16
4740.0,-839352289775.0558,-4.8951025539681256e+16
4745.0,-839377961249.4006,-4.895252270006505e+16
4750.0,-839407632446.9296,-4.8954253124304936e+16
4755.0,-839440885533.3419,-4.89561924443045e+16
4760.0,-839477307114.0205,-4.895831655088967e+16
4765.0,-839516490613.1161,-4.896060173255693e+16
4770.0,-839558038470.989,-4.896302480362808e+16
4775.0,-839601564156.4254,-4.896556322160273e+16
4780.0,-839646693991.3234,-4.896819519357398e+16
4785.0,-839693068786.7719,-4.8970899771644536e+16
4790.0,-839740345290.6063,-4.897365693734816e+16
4795.0,-839788197447.6332,-4.897644767514597e+16
4800.0,-839836317474.747,-4.897925403512724e+16
4805.0,-839884416754.1373,-4.898205918510129e+16
4810.0,-839932226548.685,-4.898484745231931e+16
4815.0,-839979498544.4777,-4.898760435511394e+16
4820.0,-840026005226.14,-4.899031662478849e+16
4825.0,-840071540091.3691,-4.899297221812865e+16
4830.0,-840115917711.6858,-4.899556032094551e+16
4835.0,-840158973646.974,-4.899807134309152e+16
4840.0,-840200564221.8662,-4.900049690541924e+16
4845.0,-840240566172.4568,-4.900282981917768e+16
4850.0,-840278876172.1852,-4.900506405836184e+16
4855.0,-840315410246.0248,-4.900719472554817e+16
4860.0,-840350103082.3522,-4.9009218011762776e+16
4865.0,-840382907252.0479,-4.901113115093943e+16
4870.0,-840413792344.5022,-4.901293236953137e+16
4875.0,-840442744030.2719,-4.901462083184546e+16
4880.0,-840469763060.1478,-4.901619658166782e+16
4885.0,-840494864210.3702,-4.901766048074879e+16
4890.0,-840518075183.6519,-4.901901414471058e+16
4895.0,-840539435475.5549,-4.902025987693436e+16
4900.0,-840558995215.6127,-4.9021400600974536e+16
4905.0,-840576813992.3969,-4.9022439792036584e+16
4910.0,-840592959671.5024,-4.9023381408042024e+16
4915.0,-840607507215.1711,-4.902422982078878e+16
4920.0,-840620537511.9866,-4.902498974769906e+16
4925.0,-840632136224.7637,-4.9025666184628216e+16
4930.0,-840642392664.4226,-4.902626434018913e+16
4935.0,-840651398697.2782,-4.902678957202526e+16
4940.0,-840659247692.8062,-4.902724732544445e+16
4945.0,-840666033518.5498,-4.902764307480182e+16
4950.0,-840671849588.4316,-4.9027982267997336e+16
4955.0,-840676787970.3064,-4.9028270274428264e+16
4960.0,-840680938558.168,-4.902851233671235e+16
4965.0,-840684388313.9751,-4.902871352647102e+16
4970.0,-840687220583.6147,-4.902887870443641e+16
4975.0,-840689514491.0637,-4.902901248511883e+16
4980.0,-840691344414.3447,-4.9029119206244584e+16
