,Vo,Mo
945.0,-312741147731.04364,-8825661202918436.0
950.0,-323998290923.42303,-9143341599788126.0
955.0,-335307983327.11273,-9462504953214284.0
960.0,-346641781941.55005,-9782348592079336.0
965.0,-357970859731.00055,-1.0102059007662982e+16
970.0,-369266167052.10925,-1.0420816409182404e+16
975.0,-380498596371.8627,-1.0737799372189006e+16
980.0,-391639148559.8064,-1.1052189531391146e+16
985.0,-402659099053.6199,-1.1363176269903002e+16
990.0,-413530162246.40076,-1.1669961358309446e+16
995.0,-424224652520.9867,-1.19717634991092e+16
1000.0,-434715640457.5592,-1.2267822734946374e+16
1005.0,-444977102861.2883,-1.2557404682441442e+16
1010.0,-454984065391.8697,-1.2839804557245136e+16
1015.0,-464712736722.0661,-1.3114350960037966e+16
1020.0,-474140633303.8528,-1.3380409397473134e+16
1025.0,-483246693973.8465,-1.3637385516380584e+16
1030.0,-492011383779.7967,-1.3884728033785788e+16
1035.0,-500416786555.2122,-1.412193134939709e+16
1040.0,-508446685910.2393,-1.4348537831195736e+16
1045.0,-516086634442.504,-1.456413976858931e+16
1050.0,-523324011097.43463,-1.476838099113947e+16
1055.0,-530148066719.8057,-1.4960958154041976e+16
1060.0,-536549957935.983,-1.5141621694295112e+16
1065.0,-542522769589.8545,-1.5310176463849284e+16
1070.0,-548061526025.0128,-1.5466482047994006e+16
1075.0,-553163191562.8997,-1.5610452778851322e+16
1080.0,-557826660574.3597,-1.5742057455191678e+16
1085.0,-562052737583.2344,-1.5861318780950598e+16
1090.0,-565844107876.8138,-1.5968312535845678e+16
1095.0,-569205299129.7489,-1.606316649239037e+16
1100.0,-572142634575.9417,-1.6146059094388862e+16
1105.0,-574664178287.5664,-1.6217217912691492e+16
1110.0,-576779673140.9456,-1.6276917894570752e+16
1115.0,-578500472062.3599,-1.6325479423454734e+16
1120.0,-579839463149.7734,-1.6363266205836826e+16
1125.0,-580810989259.9908,-1.6390683001998048e+16
1130.0,-581430762640.4701,-1.6408173216887842e+16
1135.0,-581715775175.8175,-1.6416216367249768e+16
1140.0,-581684204811.3777,-1.6415325440863456e+16
1145.0,-581355318707.7021,-1.6406044163530918e+16
1150.0,-580749373667.4844,-1.6388944189090872e+16
1155.0,-579887514359.3988,-1.6364622227261002e+16
1160.0,-578791669841.372,-1.6333697123489564e+16
1165.0,-577484448861.3435,-1.6296806904307406e+16
1170.0,-575989034389.7523,-1.6254605800998942e+16
1175.0,-574329077816.3145,-1.6207761263799384e+16
1180.0,-572528593223.3142,-1.6156950978251156e+16
1185.0,-570611852127.2207,-1.6102859894776652e+16
1190.0,-568603279059.5178,-1.604617728193385e+16
1195.0,-566527348335.9841,-1.5987593813210402e+16
1200.0,-564408482340.9117,-1.5927798696569798e+16
1205.0,-562270951629.1228,-1.5867476855296432e+16
1210.0,-560138777125.3086,-1.5807306168027776e+16
1215.0,-558035634678.7611,-1.5747954775256564e+16
1220.0,-555984762213.3352,-1.569007845907124e+16
1225.0,-554008869698.1237,-1.5634318102497898e+16
1230.0,-552130052153.7614,-1.5581297234508688e+16
1235.0,-550369705901.93,-1.5531619666554466e+16
1240.0,-548748448260.7255,-1.5485867226340812e+16
1245.0,-547286040885.5541,-1.544459759448216e+16
1250.0,-546001316954.44543,-1.5408342249646638e+16
1255.0,-544912112398.1283,-1.5377604527845486e+16
1260.0,-544035201377.5294,-1.5352857801586212e+16
1265.0,-543386236212.91327,-1.5334543784652552e+16
1270.0,-542979691970.22736,-1.5323070968312348e+16
1275.0,-542828815913.60406,-1.5318813194850014e+16
1280.0,-542945582039.57794,-1.5322108374506734e+16
1285.0,-543340650917.19714,-1.5333257352154802e+16
1290.0,-544023335066.4524,-1.535252293026514e+16
1295.0,-545001570112.897,-1.5380129054880906e+16
1300.0,-546281891956.4114,-1.5416260171312288e+16
1305.0,-547869420184.2714,-1.546106075604766e+16
1310.0,-549767847942.256,-1.5514635030912818e+16
1315.0,-551979438454.504,-1.5577046864860156e+16
1320.0,-554505028356.1658,-1.5648319868017222e+16
1325.0,-557344037973.5366,-1.572843768179557e+16
1330.0,-560494488652.8656,-1.5817344467915614e+16
1335.0,-563953027199.839,-1.5914945598097152e+16
1340.0,-567714957448.1493,-1.602110854493506e+16
1345.0,-571774278932.5043,-1.613566397326474e+16
1350.0,-576123732603.515,-1.6258407030251738e+16
1355.0,-580754853487.585,-1.6389098831471678e+16
1360.0,-585658030155.9124,-1.6527468139145664e+16
1365.0,-590822570813.6742,-1.667321322719945e+16
1370.0,-596236775749.7015,-1.6826003925817848e+16
1375.0,-601888015801.7395,-1.6985483835760952e+16
1380.0,-607762816398.7296,-1.7151272700065844e+16
1385.0,-613846946643.8674,-1.7322968918000668e+16
1390.0,-620125512802.4727,-1.7500152183324018e+16
1395.0,-626583055458.8558,-1.768238622608466e+16
1400.0,-633203649511.2156,-1.7869221634511422e+16
1405.0,-639971006091.3606,-1.8060198731222296e+16
1410.0,-646868575435.0121,-1.825485047625924e+16
1415.0,-653879649693.3809,-1.8452705368465748e+16
1420.0,-660987464669.2673,-1.8653290316514068e+16
1425.0,-668175299482.656,-1.885613345150207e+16
1430.0,-675426573222.9691,-1.9060766854512604e+16
1435.0,-682724937725.009,-1.9266729174782036e+16
1440.0,-690054365705.3859,-1.947356811694013e+16
1445.0,-697399233607.1051,-1.9680842778912372e+16
1450.0,-704744398615.4838,-1.9888125825335264e+16
1455.0,-712075269424.2472,-2.009500548459952e+16
1460.0,-719377870442.3324,-2.0301087360787856e+16
1465.0,-726638899235.1729,-2.0505996054687504e+16
1470.0,-733845777085.997,-2.0709376590647204e+16
1475.0,-740986692643.2283,-2.0910895648321612e+16
1480.0,-748050638692.1724,-2.1110242600380796e+16
1485.0,-755027442154.2611,-2.1307130359099064e+16
1490.0,-761907787473.4565,-2.150129603632721e+16
1495.0,-768683233594.485,-2.1692501422624024e+16
1500.0,-775346224770.5139,-2.188053329225264e+16
1505.0,-781890095458.3889,-2.206520354132572e+16
1510.0,-788309069566.5865,-2.2246349166582484e+16
1515.0,-794598254315.463,-2.2423832092122812e+16
1520.0,-800753628957.9242,-2.259753885110074e+16
1525.0,-806772028601.716,-2.2767380129184016e+16
1530.0,-812651123378.011,-2.2933290176684548e+16
1535.0,-818389393212.7725,-2.3095226096597732e+16
